Time,kw,PRE,PRC,TEAT,TCAT,TEITEO,TCOTCI,kW_ton,COP,Q_c,Q_e,Condenser.inlet_fl1.m_flow
76200,185091,355692,914798,278.643,320.972,4.99085,4.73994,0.185246,5.39822,1184250,999161,6.59087
76800,185091,355692,914798,278.643,320.972,4.99085,4.73994,0.185246,5.39822,1184250,999161,6.59087
77400,185091,355692,914798,278.643,320.972,4.99085,4.73994,0.185246,5.39822,1184250,999161,6.59087
78000,185091,355692,914798,278.643,320.972,4.99085,4.73994,0.185246,5.39822,1184250,999161,6.59087
78600,185091,355692,914798,278.643,320.972,4.99085,4.73994,0.185246,5.39822,1184250,999161,6.59087
79200,185091,355692,914798,278.643,320.972,4.99085,4.73994,0.185246,5.39822,1184250,999161,6.59087
79800,185091,355692,914798,278.643,320.972,4.99085,4.73994,0.185246,5.39822,1184250,999161,6.59087
80400,185091,355692,914798,278.643,320.972,4.99085,4.73994,0.185246,5.39822,1184250,999161,6.59087
81000,185091,355692,914798,278.643,320.972,4.99085,4.73994,0.185246,5.39822,1184250,999161,6.59087
81600,185091,355692,914798,278.643,320.972,4.99085,4.73994,0.185246,5.39822,1184250,999161,6.59087
82200,185091,355692,914798,278.643,320.972,4.99085,4.73994,0.185246,5.39822,1184250,999161,6.59087
82800,185091,355692,914798,278.643,320.972,4.99085,4.73994,0.185246,5.39822,1184250,999161,6.59087
83400,185091,355692,914798,278.643,320.972,4.99085,4.73994,0.185246,5.39822,1184250,999161,6.59087
84000,185091,355692,914798,278.643,320.972,4.99085,4.73994,0.185246,5.39822,1184250,999161,6.59087
84600,185091,355692,914798,278.643,320.972,4.99085,4.73994,0.185246,5.39822,1184250,999161,6.59087
85200,185091,355692,914798,278.643,320.972,4.99085,4.73994,0.185246,5.39822,1184250,999161,6.59087
85800,185091,355692,914798,278.643,320.972,4.99085,4.73994,0.185246,5.39822,1184250,999161,6.59087
86400,185091,355692,914798,278.643,320.972,4.99085,4.73994,0.185246,5.39822,1184250,999161,6.59087
87000,185091,355692,914798,278.643,320.972,4.99085,4.73994,0.185246,5.39822,1184250,999161,6.59087
87600,185091,355692,914798,278.643,320.972,4.99085,4.73994,0.185246,5.39822,1184250,999161,6.59087
88200,185091,355692,914798,278.643,320.972,4.99085,4.73994,0.185246,5.39822,1184250,999161,6.59087
88800,185091,355692,914798,278.643,320.972,4.99085,4.73994,0.185246,5.39822,1184250,999161,6.59087
89400,185091,355692,914798,278.643,320.972,4.99085,4.73994,0.185246,5.39822,1184250,999161,6.59087
90000,185091,355692,914798,278.643,320.972,4.99085,4.73994,0.185246,5.39822,1184250,999161,6.59087
90600,185091,355692,914798,278.643,320.972,4.99085,4.73994,0.185246,5.39822,1184250,999161,6.59087
91200,185091,355692,914798,278.643,320.972,4.99085,4.73994,0.185246,5.39822,1184250,999161,6.59087
91800,185091,355692,914798,278.643,320.972,4.99085,4.73994,0.185246,5.39822,1184250,999161,6.59087
92400,185091,355692,914798,278.643,320.972,4.99085,4.73994,0.185246,5.39822,1184250,999161,6.59087
93000,185091,355692,914798,278.643,320.972,4.99085,4.73994,0.185246,5.39822,1184250,999161,6.59087
93600,185091,355692,914798,278.643,320.972,4.99085,4.73994,0.185246,5.39822,1184250,999161,6.59087
94200,185091,355692,914798,278.643,320.972,4.99085,4.73994,0.185246,5.39822,1184250,999161,6.59087
94800,185091,355692,914798,278.643,320.972,4.99085,4.73994,0.185246,5.39822,1184250,999161,6.59087
95400,185091,355692,914798,278.643,320.972,4.99085,4.73994,0.185246,5.39822,1184250,999161,6.59087
96000,185091,355692,914798,278.643,320.972,4.99085,4.73994,0.185246,5.39822,1184250,999161,6.59087
96600,185091,355692,914797,278.643,320.972,4.99085,4.73994,0.185246,5.39822,1184250,999161,6.59087
97200,185091,355692,914797,278.643,320.972,4.99085,4.73994,0.185246,5.39822,1184250,999161,6.59087
97800,185091,355692,914797,278.643,320.972,4.99085,4.73994,0.185246,5.39822,1184250,999161,6.59087
98400,185091,355692,914797,278.643,320.972,4.99085,4.73994,0.185246,5.39822,1184250,999161,6.59087
99000,185091,355692,914797,278.643,320.972,4.99085,4.73994,0.185246,5.39822,1184250,999161,6.59087
99600,185091,355692,914797,278.643,320.972,4.99085,4.73994,0.185246,5.39822,1184250,999161,6.59087
100200,185091,355692,914797,278.643,320.972,4.99085,4.73994,0.185246,5.39822,1184250,999161,6.59087
100800,185091,355692,914797,278.643,320.972,4.99085,4.73994,0.185246,5.39822,1184250,999161,6.59087
101400,185091,355692,914797,278.643,320.972,4.99085,4.73994,0.185246,5.39822,1184250,999161,6.59087
102000,185091,355692,914797,278.643,320.972,4.99085,4.73994,0.185246,5.39822,1184250,999161,6.59087
102600,185091,355692,914797,278.643,320.972,4.99085,4.73994,0.185246,5.39822,1184250,999161,6.59087
103200,185091,355692,914797,278.643,320.972,4.99085,4.73994,0.185246,5.39822,1184250,999161,6.59087
103800,185091,355692,914797,278.643,320.972,4.99085,4.73994,0.185246,5.39822,1184250,999161,6.59087
104400,185091,355692,914797,278.643,320.972,4.99085,4.73994,0.185246,5.39822,1184250,999161,6.59087
105000,185091,355692,914797,278.643,320.972,4.99085,4.73994,0.185246,5.39822,1184250,999161,6.59087
105600,185091,355692,914797,278.643,320.972,4.99085,4.73994,0.185246,5.39822,1184250,999161,6.59087
106200,185091,355692,914797,278.643,320.972,4.99085,4.73994,0.185246,5.39822,1184250,999161,6.59087
106800,185091,355692,914797,278.643,320.972,4.99085,4.73994,0.185246,5.39822,1184250,999161,6.59087
107400,185091,355692,914797,278.643,320.972,4.99085,4.73994,0.185246,5.39822,1184250,999161,6.59087
108000,185091,355692,914797,278.643,320.972,4.99085,4.73994,0.185246,5.39822,1184250,999161,6.59087
108600,185091,355692,914797,278.643,320.972,4.99085,4.73994,0.185246,5.39822,1184250,999161,6.59087
